plan_name,per_kwh,last_update,company_name,pricing,monthly_charge,phone,intro_price,rate_good_for,cancel_fee,rate_end,renewable_energy,comments,provider,rate_type,retrieval_date
Granite Plus - Residential,$0.14119,8/22/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",33.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Eversource,ResidentialCompare,2025-09-05
Clean 50 - Residential,$0.14819,8/22/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",50.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Eversource,ResidentialCompare,2025-09-05
Live Brighter TO 13,$0.12390,9/1/2025,"Direct Energy Services, LLC",Fixed,No,888-836-6141,No,13 months,No,*Last meter read*,0.00 %,Rate plan is available for new customers only.,Eversource,ResidentialCompare,2025-09-05
Live Brighter AE 15,$0.11790,8/4/2025,"Direct Energy Services, LLC",Fixed,No,888-836-6141,No,15 months,No,*Last meter read*,0.00 %,Rate plan is available for new customers only.,Eversource,ResidentialCompare,2025-09-05
Go Green Lights 24,$0.13290,9/1/2025,"Direct Energy Services, LLC",Fixed,No,888-836-6141,No,24 months,No,*Last meter read*,100.00 %,Green Energy. Rate plan is available for new customers only.,Eversource,ResidentialCompare,2025-09-05
Live Brighter SS 14,$0.11190,9/1/2025,"Direct Energy Services, LLC",Fixed,No,888-836-6141,No,14 months,No,*Last meter read*,0.00 %,Rate plan is available for new customers only.,Eversource,ResidentialCompare,2025-09-05
Live Brighter AE 11,$0.12190,9/1/2025,"Direct Energy Services, LLC",Fixed,No,888-836-6141,No,11 months,No,*Last meter read*,0.00 %,Rate plan is available for new customers only.,Eversource,ResidentialCompare,2025-09-05
Live Brighter 12,$0.12590,9/1/2025,"Direct Energy Services, LLC",Fixed,No,888-836-6141,No,12 months,No,*Last meter read*,0.00 %,Rate plan is available for new customers only.,Eversource,ResidentialCompare,2025-09-05
Amherst BASIC,$0.08840,8/18/2025,Amherst Community Power,Fixed,No,866-968-8065,No,6 months,No,"October, 2025 *Last meter read*",25.20 %,Stable rate program offered by Standard Power open to customers in Amherst. Go to https://StandardPower.com/Communities/Amherst/ for more information and to sign up.,Eversource,ResidentialCompare,2025-09-05
Winter Break 12,$0.18500,9/3/2025,Ambit Energy,Fixed,No,1-877-282-6248,No,12 months,No,*Last meter read*,0.00 %,"As temperatures drop, your savings will rise. Get 50% off your energy charges on bill cycles beginning November 1st through the end of February. Only available to new Ambit customers",Eversource,ResidentialCompare,2025-09-05
Clean 100 - General Service and Outdoor Lighting,$0.16043,8/20/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",100.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Liberty,SmallCommercialCompare,2025-09-05
Ultimate Perks 12,$0.14250,9/3/2025,Ambit Energy,Fixed,No,1-877-282-6248,No,12 months,No,*Last meter read*,0.00 %,Only available to new Ambit customers,Eversource,ResidentialCompare,2025-09-05
Clean 50 - General Service and Outdoor Lighting,$0.14043,8/20/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",50.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Liberty,SmallCommercialCompare,2025-09-05
Granite Basic - General Service and Outdoor Lighting,$0.12643,8/20/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",25.20 %,Comments:,Liberty,SmallCommercialCompare,2025-09-05
Enfield Local - General Service and Outdoor Lighting,$0.12843,8/22/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",25.20 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Liberty,SmallCommercialCompare,2025-09-05
Granite Plus - General Service and Outdoor Lighting,$0.13343,8/20/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",33.30 %,Comments:,Liberty,SmallCommercialCompare,2025-09-05
Business 12,$0.11600,9/3/2025,ENH Power,Fixed,No,1-833-488-3147,No,12 months,$100.00,*Last meter read*,0.00 %,"Enjoy 12 months of a fixed rate with no MSF and a $100 ETF. Only new customers are eligible to sign up for this plan online. For existing customers with ENH Power, please call (844) 821-8030 to renew.",Liberty,SmallCommercialCompare,2025-09-05
Granite Plus - Commercial,$0.13938,8/22/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",33.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,NHEC,SmallCommercialCompare,2025-09-05
Clean 100 - Commercial,$0.16638,8/22/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",100.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,NHEC,SmallCommercialCompare,2025-09-05
Granite Basic - Commercial,$0.13238,8/22/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",25.20 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,NHEC,SmallCommercialCompare,2025-09-05
Clean 50 - Commercial,$0.14638,8/22/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",50.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,NHEC,SmallCommercialCompare,2025-09-05
Business 12,$0.11490,9/3/2025,ENH Power,Fixed,No,1-833-488-3147,No,12 months,$100.00,*Last meter read*,0.00 %,"Enjoy 12 months of a fixed rate with no MSF and a $100 ETF. Only new customers are eligible to sign up for this plan online. For existing customers with ENH Power, please call (844) 821-8030 to renew.",NHEC,SmallCommercialCompare,2025-09-05
Granite Basic - General Service and Outdoor Lighting (Monthly Variable),$0.09904,8/22/2025,Community Power Coalition of New Hampshire,Variable,No,1-866-603-7697,No,1 months,No,"September, 2025 *Last meter read*",25.20 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Unitil,SmallCommercialCompare,2025-09-05
Clean 100 - General Service and Outdoor Lighting (Fixed Rate),$0.16299,8/20/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",100.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Unitil,SmallCommercialCompare,2025-09-05
Granite Basic - General Service and Outdoor Lighting (Fixed Rate),$0.12899,8/22/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",25.20 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Unitil,SmallCommercialCompare,2025-09-05
Granite Plus - General Service and Outdoor Lighting (Monthly Variable),$0.10604,8/22/2025,Community Power Coalition of New Hampshire,Variable,No,1-866-603-7697,No,1 months,No,"September, 2025 *Last meter read*",33.30 %,Comments:,Unitil,SmallCommercialCompare,2025-09-05
Canterbury Basic - General Service and Outdoor Lighting (Fixed Rate),$0.13099,8/22/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",25.20 %,This rate is available to Canterbury Community Power Customers. www.communitypowernh.gov/canterbury,Unitil,SmallCommercialCompare,2025-09-05
Granite Plus - General Service and Outdoor Lighting (Fixed Rate),$0.13599,8/22/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",33.30 %,Comments:,Unitil,SmallCommercialCompare,2025-09-05
Clean 50 - General Service and Outdoor Lighting (Fixed Rate),$0.14299,8/20/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",50.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Unitil,SmallCommercialCompare,2025-09-05
Clean 100 - General Service and Outdoor Lighting (Monthly Variable),$0.13304,8/20/2025,Community Power Coalition of New Hampshire,Variable,No,1-866-603-7697,No,1 months,No,"September, 2025 *Last meter read*",100.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Unitil,SmallCommercialCompare,2025-09-05
Canterbury Basic - General Service and Outdoor Lighting (Monthly Variable),$0.10104,8/22/2025,Community Power Coalition of New Hampshire,Variable,No,1-866-603-7697,No,1 months,No,"September, 2025 *Last meter read*",25.20 %,This rate is available to Canterbury Community Power Customers. www.communitypowernh.gov/canterbury,Unitil,SmallCommercialCompare,2025-09-05
Clean 50 - General Service and Outdoor Lighting (Monthly Variable),$0.11304,8/20/2025,Community Power Coalition of New Hampshire,Variable,No,1-866-603-7697,No,1 months,No,"September, 2025 *Last meter read*",50.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Unitil,SmallCommercialCompare,2025-09-05
Business 12,$0.11590,9/3/2025,ENH Power,Fixed,No,1-833-488-3147,No,12 months,$100.00,*Last meter read*,0.00 %,"Enjoy 12 months of a fixed rate with no MSF and a $100 ETF. Only new customers are eligible to sign up for this plan online. For existing customers with ENH Power, please call (844) 821-8030 to renew.",Unitil,SmallCommercialCompare,2025-09-05
Commercial Optional Green 33,$0.10798,9/4/2025,Hampton Community Power Aggregation,Fixed,No,1-866-485-5858,No,2 months,No,"November, 2025 *Last meter read*",57.30 %,"Available only to businesses located in Hampton, NH;",Unitil,SmallCommercialCompare,2025-09-05
Commercial Standard,$0.09425,9/4/2025,Hampton Community Power Aggregation,Fixed,No,1-866-485-5858,No,2 months,No,"November, 2025 *Last meter read*",24.30 %,"Available only to businesses located in Hampton, NH;",Unitil,SmallCommercialCompare,2025-09-05
Commercial Optional Green 100,$0.12918,9/4/2025,Hampton Community Power Aggregation,Fixed,No,1-866-485-5858,No,2 months,No,"November, 2025 *Last meter read*",100.00 %,"Available only to businesses located in Hampton, NH;",Unitil,SmallCommercialCompare,2025-09-05
Winter Break 24,$0.18800,9/3/2025,Ambit Energy,Fixed,No,1-877-282-6248,No,24 months,No,*Last meter read*,0.00 %,"As temperatures drop, your savings will rise. Get 50% off your energy charges on bill cycles beginning November 1st through the end of February. Only available to new Ambit customers",Eversource,ResidentialCompare,2025-09-05
Power Your Tomorrow Fixed - 3,$0.09270,8/19/2025,Town Square Energy,Fixed,No,1-877-430-0093,No,3 months,No,*Last meter read*,0.00 %,3 monthly bill cycles fixed at 9.27 cents/kWh. See full terms in terms of service,Unitil,ResidentialCompare,2025-09-05
