plan_name,per_kwh,last_update,company_name,pricing,monthly_charge,phone,intro_price,rate_good_for,cancel_fee,rate_end,renewable_energy,comments,provider,rate_type,retrieval_date
Winter Break 24,$0.18800,7/1/2025,Ambit Energy,Fixed,No,1-877-282-6248,No,24 months,No,*Last meter read*,0.00 %,"As temperatures drop, your savings will rise. Get 50% off your energy charges on bill cycles beginning November 1st through the end of February. Only available to new Ambit customers",Eversource,ResidentialCompare,2025-07-17
Ultimate Perks 12,$0.14250,7/1/2025,Ambit Energy,Fixed,No,1-877-282-6248,No,12 months,No,*Last meter read*,0.00 %,Only available to new Ambit customers,Eversource,ResidentialCompare,2025-07-17
Winter Break 12,$0.18500,7/1/2025,Ambit Energy,Fixed,No,1-877-282-6248,No,12 months,No,*Last meter read*,0.00 %,"As temperatures drop, your savings will rise. Get 50% off your energy charges on bill cycles beginning November 1st through the end of February. Only available to new Ambit customers",Eversource,ResidentialCompare,2025-07-17
White Mountain Select 12 Month Term,$0.13500,7/1/2025,Ambit Energy,Fixed,No,1-877-282-6248,No,12 months,No,*Last meter read*,0.00 %,Only available to new Ambit customers,Eversource,ResidentialCompare,2025-07-17
Amherst BASIC,$0.08840,6/26/2025,Amherst Community Power,Fixed,No,866-968-8065,No,6 months,No,"October, 2025 *Last meter read*",25.20 %,Stable rate program offered by Standard Power open to customers in Amherst. Go to https://StandardPower.com/Communities/Amherst/ for more information and to sign up.,Eversource,ResidentialCompare,2025-07-17
Amherst GREEN Default,$0.08880,6/26/2025,Amherst Community Power,Fixed,No,866-968-8065,No,6 months,No,"October, 2025 *Last meter read*",26.20 %,Stable rate program offered by Standard Power open to customers in Amherst. Go to https://StandardPower.com/Communities/Amherst/ for more information and to sign up.,Eversource,ResidentialCompare,2025-07-17
Amherst GREEN 50%,$0.10300,6/26/2025,Amherst Community Power,Fixed,No,866-968-8065,No,6 months,No,"October, 2025 *Last meter read*",50.00 %,Stable rate program offered by Standard Power open to customers in Amherst. Go to https://StandardPower.com/Communities/Amherst/ for more information and to sign up.,Eversource,ResidentialCompare,2025-07-17
Amherst GREEN 100%,$0.11950,6/26/2025,Amherst Community Power,Fixed,No,866-968-8065,No,6 months,No,"October, 2025 *Last meter read*",100.00 %,Stable rate program offered by Standard Power open to customers in Amherst. Go to https://StandardPower.com/Communities/Amherst/ for more information and to sign up.,Eversource,ResidentialCompare,2025-07-17
Bennington GREEN Default,$0.08860,6/26/2025,Bennington Community Power,Fixed,No,866-968-8065,No,6 months,No,"October, 2025 *Last meter read*",26.20 %,Stable rate program offered by Standard Power open to customers in Bennington. Go to https://StandardPower.com/Communities/Bennington/ for more information and to sign up.,Eversource,ResidentialCompare,2025-07-17
Bennington GREEN 50%,$0.10280,6/26/2025,Bennington Community Power,Fixed,No,866-968-8065,No,6 months,No,"October, 2025 *Last meter read*",50.00 %,Stable rate program offered by Standard Power open to customers in Bennington. Go to https://StandardPower.com/Communities/Bennington/ for more information and to sign up.,Eversource,ResidentialCompare,2025-07-17
Bennington GREEN 100%,$0.11930,6/26/2025,Bennington Community Power,Fixed,No,866-968-8065,No,6 months,No,"October, 2025 *Last meter read*",100.00 %,Stable rate program offered by Standard Power open to customers in Bennington. Go to https://StandardPower.com/Communities/Bennington/ for more information and to sign up.,Eversource,ResidentialCompare,2025-07-17
Bennington BASIC,$0.08820,6/26/2025,Bennington Community Power,Fixed,No,866-968-8065,No,6 months,No,"October, 2025 *Last meter read*",25.20 %,Stable rate program offered by Standard Power open to customers in Bennington. Go to https://StandardPower.com/Communities/Bennington/ for more information and to sign up.,Eversource,ResidentialCompare,2025-07-17
Embrace Green 6,$0.11490,7/1/2025,CleanSky Energy,Fixed,No,1-888-355-6205,No,6 months,$50.00,*Last meter read*,100.00 %,Have a question about a plan or need help placing an order?,Eversource,ResidentialCompare,2025-07-17
Ultra Clean Solar 24,$0.13290,7/1/2025,CleanSky Energy,Fixed,No,1-888-355-6205,No,24 months,$150.00,*Last meter read*,100.00 %,Have a question about a plan or need help placing an order?,Eversource,ResidentialCompare,2025-07-17
Granite Plus - General Service and Outdoor Lighting (Fixed Rate),$0.13599,6/30/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",33.30 %,Comments:,Unitil,SmallCommercialCompare,2025-07-17
Clean 50 - Monthly Non-G1 General Service,$0.11596,6/27/2025,Community Power Coalition of New Hampshire,Variable,No,1-866-603-7697,No,1 months,No,"August, 2025 *Last meter read*",50.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Unitil,SmallCommercialCompare,2025-07-17
Wilton 100 - Commercial,$0.13900,7/3/2025,Wilton Community Power from Town of Wilton,Fixed,No,1-866-968-8065,No,30 months,No,"December, 2025 *Last meter read*",100.00 %,Default program option offered by Town of Wilton. Includes 10% more renewable energy from Class I sources than required by state law.,Eversource,SmallCommercialCompare,2025-07-17
Clean 50 - Commercial,$0.14299,6/27/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",50.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Unitil,SmallCommercialCompare,2025-07-17
BizRescueLock 12 - Commercial,$0.13090,7/1/2025,"XOOM Energy New Hampshire, LLC",Fixed,No,1-888-997-8979,No,12 months,$500.00,*Last meter read*,0.00 %,Enroll on BizRescueLock 12 and 5% of your monthly energy charges will be donated to PetSmart Charities!*,Eversource,SmallCommercialCompare,2025-07-17
BizSimpleClean 12 - Commercial,$0.12690,7/1/2025,"XOOM Energy New Hampshire, LLC",Fixed,No,1-888-997-8979,No,12 months,$500.00,*Last meter read*,50.00 %,Comments:,Eversource,SmallCommercialCompare,2025-07-17
BizSimpleClean - Commercial,$0.16490,7/1/2025,"XOOM Energy New Hampshire, LLC",Variable,No,1-888-997-8979,No,1 months,No,*Last meter read*,50.00 %,Comments:,Eversource,SmallCommercialCompare,2025-07-17
BizLock 24 - Commercial,$0.12690,7/1/2025,"XOOM Energy New Hampshire, LLC",Fixed,No,1-888-997-8979,No,24 months,$1000.00,*Last meter read*,0.00 %,Comments:,Eversource,SmallCommercialCompare,2025-07-17
BizLock 12 - Commercial,$0.12490,7/1/2025,"XOOM Energy New Hampshire, LLC",Fixed,No,1-888-997-8979,No,12 months,$500.00,*Last meter read*,0.00 %,Comments:,Eversource,SmallCommercialCompare,2025-07-17
Granite Plus - Commercial,$0.10471,6/27/2025,Community Power Coalition of New Hampshire,Variable,No,1-866-603-7697,No,1 months,No,"August, 2025 *Last meter read*",33.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Liberty,SmallCommercialCompare,2025-07-17
Clean 100 - Commercial,$0.13171,6/27/2025,Community Power Coalition of New Hampshire,Variable,No,1-866-603-7697,No,1 months,No,"August, 2025 *Last meter read*",100.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Liberty,SmallCommercialCompare,2025-07-17
Granite Basic - Commercial,$0.09771,6/27/2025,Community Power Coalition of New Hampshire,Variable,No,1-866-603-7697,No,1 months,No,"August, 2025 *Last meter read*",25.20 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Liberty,SmallCommercialCompare,2025-07-17
Granite Basic - General Service and Outdoor Lighting,$0.12643,6/30/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",25.20 %,Comments:,Liberty,SmallCommercialCompare,2025-07-17
Enfield Local Mid-Sized Commercial,$0.09971,6/30/2025,Community Power Coalition of New Hampshire,Variable,No,1-866-603-7697,No,1 months,No,"August, 2025 *Last meter read*",25.20 %,Comments:,Liberty,SmallCommercialCompare,2025-07-17
Enfield Local - General Service and Outdoor Lighting,$0.12843,6/30/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",25.20 %,Comments:,Liberty,SmallCommercialCompare,2025-07-17
Clean 50 - Commercial,$0.11171,6/27/2025,Community Power Coalition of New Hampshire,Variable,No,1-866-603-7697,No,1 months,No,"August, 2025 *Last meter read*",50.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Liberty,SmallCommercialCompare,2025-07-17
Granite Plus - General Service and Outdoor Lighting,$0.13343,6/30/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",33.30 %,Comments:,Liberty,SmallCommercialCompare,2025-07-17
Clean 100 - General Service and Outdoor Lighting,$0.16043,6/30/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",100.00 %,Comments:,Liberty,SmallCommercialCompare,2025-07-17
Clean 50 - General Service and Outdoor Lighting,$0.14043,6/30/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",50.00 %,Comments:,Liberty,SmallCommercialCompare,2025-07-17
Business 12,$0.11800,7/15/2025,ENH Power,Fixed,No,1-833-488-3147,No,12 months,$100.00,*Last meter read*,0.00 %,Are you looking for a fixed rate energy plan? This plan is for your business. Enjoy 12 months of a fixed rate with no monthly service fee and a $100 early termination fee.,Liberty,SmallCommercialCompare,2025-07-17
Granite Plus - Commercial,$0.13938,6/27/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",33.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,NHEC,SmallCommercialCompare,2025-07-17
Clean 100 - Commercial,$0.16638,6/27/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",100.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,NHEC,SmallCommercialCompare,2025-07-17
Granite Basic - Commercial,$0.13238,6/27/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",25.20 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,NHEC,SmallCommercialCompare,2025-07-17
Clean 50 - Commercial,$0.14638,6/27/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",50.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,NHEC,SmallCommercialCompare,2025-07-17
Business 12,$0.11990,7/15/2025,ENH Power,Fixed,No,1-833-488-3147,No,12 months,$100.00,*Last meter read*,0.00 %,Are you looking for a fixed rate energy plan? This plan is for your business. Enjoy 12 months of a fixed rate with no monthly service fee and a $100 early termination fee.,NHEC,SmallCommercialCompare,2025-07-17
Granite Basic - General Service and Outdoor Lighting (Monthly Variable),$0.10196,6/30/2025,Community Power Coalition of New Hampshire,Variable,No,1-866-603-7697,No,1 months,No,"August, 2025 *Last meter read*",25.20 %,Comments:,Unitil,SmallCommercialCompare,2025-07-17
Clean 100 - General Service and Outdoor Lighting (Fixed Rate),$0.16299,6/30/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",100.00 %,Comments:,Unitil,SmallCommercialCompare,2025-07-17
Granite Basic - General Service and Outdoor Lighting Fixed Rate,$0.12899,6/30/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",25.20 %,Comments:,Unitil,SmallCommercialCompare,2025-07-17
Granite Plus - General Service and Outdoor Lighting (Monthly Variable),$0.10896,6/30/2025,Community Power Coalition of New Hampshire,Variable,No,1-866-603-7697,No,1 months,No,"August, 2025 *Last meter read*",33.30 %,Comments:,Unitil,SmallCommercialCompare,2025-07-17
Granite Basic - Monthly Non-G1 General Service,$0.10196,6/27/2025,Community Power Coalition of New Hampshire,Variable,No,1-866-603-7697,No,1 months,No,"August, 2025 *Last meter read*",25.20 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Unitil,SmallCommercialCompare,2025-07-17
Granite Plus - Commercial,$0.13599,6/27/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",33.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Unitil,SmallCommercialCompare,2025-07-17
Power Your Tomorrow Fixed - 6,$0.10970,6/30/2025,Town Square Energy,Fixed,No,1-877-430-0093,No,6 months,No,*Last meter read*,0.00 %,6 monthly bill cycles fixed at 10.97 cents/kWh. See full terms in terms of service,Unitil,ResidentialCompare,2025-07-17
