plan_name,per_kwh,last_update,company_name,pricing,monthly_charge,phone,intro_price,rate_good_for,cancel_fee,rate_end,renewable_energy,comments,provider,rate_type,retrieval_date
Embrace Green 6,$0.11490,7/1/2025,CleanSky Energy,Fixed,No,1-888-355-6205,No,6 months,$50.00,*Last meter read*,100.00 %,Have a question about a plan or need help placing an order?,Eversource,ResidentialCompare,2025-07-27
Ultra Clean Solar 24,$0.13290,7/1/2025,CleanSky Energy,Fixed,No,1-888-355-6205,No,24 months,$150.00,*Last meter read*,100.00 %,Have a question about a plan or need help placing an order?,Eversource,ResidentialCompare,2025-07-27
Embrace Green 12,$0.12990,7/1/2025,CleanSky Energy,Fixed,No,1-888-355-6205,No,12 months,$75.00,*Last meter read*,100.00 %,Have a question about a plan or need help placing an order?,Eversource,ResidentialCompare,2025-07-27
Embrace Green 24,$0.12990,7/1/2025,CleanSky Energy,Fixed,No,1-888-355-6205,No,24 months,$150.00,*Last meter read*,100.00 %,Have a question about a plan or need help placing an order?,Eversource,ResidentialCompare,2025-07-27
Affordable Wind 12,$0.13190,7/1/2025,CleanSky Energy,Fixed,No,1-888-355-6205,No,12 months,$75.00,*Last meter read*,100.00 %,Have a question about a plan or need help placing an order?,Eversource,ResidentialCompare,2025-07-27
Clean 100 - Residential,$0.16819,7/25/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",100.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Eversource,ResidentialCompare,2025-07-27
Granite Basic - Residential,$0.13419,7/25/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",25.20 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Eversource,ResidentialCompare,2025-07-27
Canterbury Basic - Residential,$0.13619,7/25/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",25.20 %,This rate is available to Canterbury Community Power Customers.,Eversource,ResidentialCompare,2025-07-27
Clean 50 - General Service and Outdoor Lighting (Monthly Variable),$0.11596,7/25/2025,Community Power Coalition of New Hampshire,Variable,No,1-866-603-7697,No,1 months,No,"August, 2025 *Last meter read*",50.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Unitil,SmallCommercialCompare,2025-07-27
Canterbury Basic - General Service and Outdoor Lighting (Monthly Variable),$0.10396,7/25/2025,Community Power Coalition of New Hampshire,Variable,No,1-866-603-7697,No,1 months,No,"August, 2025 *Last meter read*",25.20 %,This rate is available to Canterbury Community Power Customers. www.communitypowernh.gov/canterbury,Unitil,SmallCommercialCompare,2025-07-27
Clean 100 - General Service and Outdoor Lighting (Monthly Variable),$0.13596,7/25/2025,Community Power Coalition of New Hampshire,Variable,No,1-866-603-7697,No,1 months,No,"August, 2025 *Last meter read*",100.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Unitil,SmallCommercialCompare,2025-07-27
Clean 100 - Residential (Fixed Rate),$0.17129,7/25/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",100.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Unitil,SmallCommercialCompare,2025-07-27
Clean 100 - Commercial,$0.13171,7/25/2025,Community Power Coalition of New Hampshire,Variable,No,1-866-603-7697,No,1 months,No,"August, 2025 *Last meter read*",100.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Liberty,SmallCommercialCompare,2025-07-27
Granite Basic - Commercial,$0.09771,7/25/2025,Community Power Coalition of New Hampshire,Variable,No,1-866-603-7697,No,1 months,No,"August, 2025 *Last meter read*",25.20 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Liberty,SmallCommercialCompare,2025-07-27
Granite Basic - General Service and Outdoor Lighting,$0.12643,7/25/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",25.20 %,Comments:,Liberty,SmallCommercialCompare,2025-07-27
Enfield Local Mid-Sized Commercial,$0.09971,7/25/2025,Community Power Coalition of New Hampshire,Variable,No,1-866-603-7697,No,1 months,No,"August, 2025 *Last meter read*",25.20 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Liberty,SmallCommercialCompare,2025-07-27
Enfield Local - General Service and Outdoor Lighting,$0.12843,7/25/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",25.20 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Liberty,SmallCommercialCompare,2025-07-27
Clean 50 - Commercial,$0.11171,7/25/2025,Community Power Coalition of New Hampshire,Variable,No,1-866-603-7697,No,1 months,No,"August, 2025 *Last meter read*",50.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Liberty,SmallCommercialCompare,2025-07-27
Granite Plus - General Service and Outdoor Lighting,$0.13343,7/25/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",33.30 %,Comments:,Liberty,SmallCommercialCompare,2025-07-27
Clean 100 - General Service and Outdoor Lighting,$0.16043,7/25/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",100.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Liberty,SmallCommercialCompare,2025-07-27
Clean 50 - General Service and Outdoor Lighting,$0.14043,7/25/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",50.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Liberty,SmallCommercialCompare,2025-07-27
Business 12,$0.11950,7/22/2025,ENH Power,Fixed,No,1-833-488-3147,No,12 months,$100.00,*Last meter read*,0.00 %,Are you looking for a fixed rate energy plan? This plan is for your business. Enjoy 12 months of a fixed rate with no monthly service fee and a $100 early termination fee.,Liberty,SmallCommercialCompare,2025-07-27
Granite Plus - Commercial,$0.13938,7/25/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",33.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,NHEC,SmallCommercialCompare,2025-07-27
Clean 100 - Commercial,$0.16638,7/25/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",100.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,NHEC,SmallCommercialCompare,2025-07-27
Granite Basic - Commercial,$0.13238,7/25/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",25.20 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,NHEC,SmallCommercialCompare,2025-07-27
Clean 50 - Commercial,$0.14638,7/25/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",50.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,NHEC,SmallCommercialCompare,2025-07-27
Business 12,$0.11990,7/22/2025,ENH Power,Fixed,No,1-833-488-3147,No,12 months,$100.00,*Last meter read*,0.00 %,Are you looking for a fixed rate energy plan? This plan is for your business. Enjoy 12 months of a fixed rate with no monthly service fee and a $100 early termination fee.,NHEC,SmallCommercialCompare,2025-07-27
Granite Basic - General Service and Outdoor Lighting (Monthly Variable),$0.10196,7/25/2025,Community Power Coalition of New Hampshire,Variable,No,1-866-603-7697,No,1 months,No,"August, 2025 *Last meter read*",25.20 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Unitil,SmallCommercialCompare,2025-07-27
Clean 100 - General Service and Outdoor Lighting (Fixed Rate),$0.16299,7/25/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",100.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Unitil,SmallCommercialCompare,2025-07-27
Granite Basic - General Service and Outdoor Lighting (Fixed Rate),$0.12899,7/25/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",25.20 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Unitil,SmallCommercialCompare,2025-07-27
Granite Plus - General Service and Outdoor Lighting (Monthly Variable),$0.10896,6/30/2025,Community Power Coalition of New Hampshire,Variable,No,1-866-603-7697,No,1 months,No,"August, 2025 *Last meter read*",33.30 %,Comments:,Unitil,SmallCommercialCompare,2025-07-27
Granite Plus - Commercial,$0.13599,6/27/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",33.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Unitil,SmallCommercialCompare,2025-07-27
Clean 50 - Commercial,$0.14299,6/27/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",50.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Unitil,SmallCommercialCompare,2025-07-27
Canterbury Basic - General Service and Outdoor Lighting (Fixed Rate),$0.13099,7/25/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",25.20 %,This rate is available to Canterbury Community Power Customers. www.communitypowernh.gov/canterbury,Unitil,SmallCommercialCompare,2025-07-27
Granite Plus - General Service and Outdoor Lighting (Fixed Rate),$0.13599,6/30/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",33.30 %,Comments:,Unitil,SmallCommercialCompare,2025-07-27
Clean 50 - General Service and Outdoor Lighting (Fixed Rate),$0.14299,7/25/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",50.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Unitil,SmallCommercialCompare,2025-07-27
Clean 100 - Commercial,$0.16299,6/27/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,6 months,No,"January, 2026 *Last meter read*",100.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Unitil,SmallCommercialCompare,2025-07-27
Power Your Tomorrow Fixed - 6,$0.10970,7/25/2025,Town Square Energy,Fixed,No,1-877-430-0093,No,6 months,No,*Last meter read*,0.00 %,6 monthly bill cycles fixed at 10.97 cents/kWh. See full terms in terms of service,Unitil,ResidentialCompare,2025-07-27
