plan_name,per_kwh,last_update,company_name,pricing,monthly_charge,phone,intro_price,rate_good_for,cancel_fee,rate_end,renewable_energy,comments,provider,rate_type,retrieval_date
BizLock 12 - Commercial,$0.12690,5/31/2025,"XOOM Energy New Hampshire, LLC",Fixed,No,1-888-997-8979,No,12 months,$500.00,"June, 2025 *Last meter read*",0.00 %,Comments:,Eversource,SmallCommercialCompare,2025-06-01
Granite Plus - Commercial,$0.10800,5/27/2025,Community Power Coalition of New Hampshire,Variable,No,1-866-603-7697,No,1 months,No,"July, 2025 *Last meter read*",33.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Liberty,SmallCommercialCompare,2025-06-01
Clean 100 - Commercial,$0.13500,5/27/2025,Community Power Coalition of New Hampshire,Variable,No,1-866-603-7697,No,1 months,No,"July, 2025 *Last meter read*",100.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Liberty,SmallCommercialCompare,2025-06-01
Granite Basic - Commercial,$0.10000,5/27/2025,Community Power Coalition of New Hampshire,Variable,No,1-866-603-7697,No,1 months,No,"June, 2025 *Last meter read*",25.20 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Liberty,SmallCommercialCompare,2025-06-01
Clean 50 - Commercial,$0.11500,5/27/2025,Community Power Coalition of New Hampshire,Variable,No,1-866-603-7697,No,1 months,No,"July, 2025 *Last meter read*",50.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Liberty,SmallCommercialCompare,2025-06-01
Business 12,$0.11600,5/28/2025,ENH Power,Fixed,No,1-800-549-6160,No,12 months,$100.00,*Last meter read*,0.00 %,Are you looking for a fixed rate energy plan? This plan is for your business. Enjoy 12 months of a fixed rate with no monthly service fee and a $100 early termination fee.,Liberty,SmallCommercialCompare,2025-06-01
Granite Plus - Commercial,$0.10400,5/27/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,5 months,No,"July, 2025 *Last meter read*",33.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,NHEC,SmallCommercialCompare,2025-06-01
Clean 100 - Commercial,$0.13100,5/27/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,5 months,No,"July, 2025 *Last meter read*",100.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,NHEC,SmallCommercialCompare,2025-06-01
Granite Basic - Commercial,$0.09700,5/27/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,5 months,No,"July, 2025 *Last meter read*",25.20 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,NHEC,SmallCommercialCompare,2025-06-01
Clean 50 - Commercial,$0.11100,5/27/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,5 months,No,"July, 2025 *Last meter read*",50.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,NHEC,SmallCommercialCompare,2025-06-01
Granite Basic - Monthly Non-G1 General Service,$0.10300,5/27/2025,Community Power Coalition of New Hampshire,Variable,No,1-866-603-7697,No,1 months,No,"June, 2025 *Last meter read*",25.20 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Unitil,SmallCommercialCompare,2025-06-01
Commercial Standard,$0.09425,5/13/2025,Hampton Community Power Aggregation,Fixed,No,1-866-485-5858,No,7 months,No,"November, 2025 *Last meter read*",24.30 %,"Available only to businesses located in Hampton, NH;",Unitil,SmallCommercialCompare,2025-06-01
Granite Plus - Commercial,$0.10400,5/27/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,5 months,No,"July, 2025 *Last meter read*",33.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Unitil,SmallCommercialCompare,2025-06-01
Clean 50 - Commercial,$0.11100,5/27/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,5 months,No,"July, 2025 *Last meter read*",50.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Unitil,SmallCommercialCompare,2025-06-01
Clean 50 - Monthly Non-G1 General Service,$0.11800,5/27/2025,Community Power Coalition of New Hampshire,Variable,No,1-866-603-7697,No,1 months,No,"July, 2025 *Last meter read*",50.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Unitil,SmallCommercialCompare,2025-06-01
Canterbury Basic - Commercial,$0.10400,5/27/2025,Community Power Coalition of New Hampshire,Variable,No,1-866-603-7697,No,5 months,No,"July, 2025 *Last meter read*",25.20 %,Comments:,Unitil,SmallCommercialCompare,2025-06-01
Clean 100 - Commercial,$0.13100,5/27/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,5 months,No,"July, 2025 *Last meter read*",100.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Unitil,SmallCommercialCompare,2025-06-01
Granite Plus - Monthly Non-G1 General Service,$0.11100,5/27/2025,Community Power Coalition of New Hampshire,Variable,No,1-866-603-7697,No,5 months,No,"July, 2025 *Last meter read*",33.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Unitil,SmallCommercialCompare,2025-06-01
Clean 100 - Monthly Non-G1 General Service,$0.14000,5/27/2025,Community Power Coalition of New Hampshire,Variable,No,1-866-603-7697,No,1 months,No,"July, 2025 *Last meter read*",100.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Unitil,SmallCommercialCompare,2025-06-01
Granite Basic - Commercial,$0.09700,5/27/2025,Community Power Coalition of New Hampshire,Fixed,No,1-866-603-7697,No,5 months,No,"July, 2025 *Last meter read*",25.20 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Unitil,SmallCommercialCompare,2025-06-01
Clean 50 - Monthly Domestic Service,$0.11700,5/27/2025,Community Power Coalition of New Hampshire,Variable,No,1-866-603-7697,No,1 months,No,"July, 2025 *Last meter read*",50.00 %,visit www.communitypowernh.gov to see if city or town has implemented Community Power with the Coalition,Unitil,SmallCommercialCompare,2025-06-01
Business 12,$0.11690,5/28/2025,ENH Power,Fixed,No,1-800-549-6160,No,12 months,$100.00,*Last meter read*,0.00 %,Are you looking for a fixed rate energy plan? This plan is for your business. Enjoy 12 months of a fixed rate with no monthly service fee and a $100 early termination fee.,Unitil,SmallCommercialCompare,2025-06-01
Commercial Optional Green 33,$0.10798,5/13/2025,Hampton Community Power Aggregation,Fixed,No,1-866-485-5858,No,7 months,No,"November, 2025 *Last meter read*",57.30 %,"Available only to businesses located in Hampton, NH;",Unitil,SmallCommercialCompare,2025-06-01
Power Your Tomorrow Fixed - 6,$0.10970,4/30/2025,Town Square Energy,Fixed,No,1-877-430-0093,No,6 months,No,*Last meter read*,0.00 %,6 monthly bill cycles fixed at 10.97 cents/kWh. See full terms in terms of service,Unitil,ResidentialCompare,2025-06-01
